isBot,submitter,statistics_type,previousWorkflowStep,type,uid,owningItem,scopeType,sortBy,id,owningComm,owner,scopeId,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,_version_,sortOrder,bundleName,time,page,epersonid,owningColl
false,,view,,0,ec3d6f46-7065-43bd-baa7-577b4699ce78,d04aac62-162a-4c58-bee3-f20a902e54ae,,,45eb8302-7c76-4472-ad7b-97c0785256b6,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1720741501504323586,,THUMBNAIL,2021-01-28T03:44:40.351Z,,,49b3c7c5-055f-4e7c-9c26-88f1335ec7fc
false,,view,,0,28e57afe-b1d6-401d-a2dc-bf98a2faf3d1,f9dc77fb-e0f0-476f-b842-2ac4e152807d,,,96913bb9-7c72-4c70-aa23-7922a1cd8a39,"17cb0bd7-ce8c-489f-b64e-6ac1091cbc36,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1720741501504323587,,THUMBNAIL,2021-01-28T03:44:40.352Z,,,98cfbdde-23fd-4979-8f14-88a7fa7f1866
false,,view,,0,4299b45f-fa03-4c30-a6b2-8b0c16ed878c,fb17844e-0c27-44d9-a39b-fdc773974ee5,,,2b514c2c-f3ce-49a4-8319-a6ee5614df38,"72778ee9-194c-46d9-b6cb-1f514f068f5a,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1720741501504323588,,THUMBNAIL,2021-01-28T03:44:40.469Z,,,122b1747-6d4b-4942-b14d-f615e620cb61
false,,view,,0,de6cd14a-a409-4681-9fdf-44d5c9c24a43,bd47f04f-2af6-4393-9fdc-d6f16dedba47,,,2a700341-b034-4a01-bb6c-5b5258c6229a,"b3f11a6d-e7e4-4706-b217-02731d95013e,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1720741501504323589,,THUMBNAIL,2021-01-28T03:44:40.469Z,,,3355b4f4-ede0-450d-ae0b-5af46588dac9
false,,view,,0,1eb208cb-bfbe-4c22-9b45-539080d41326,6a68eef4-d846-4b51-98dd-4ce54494811a,,,ebbdd1d2-7418-4341-9880-6dec4bf73d7e,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,Mozilla/5.0 (Windows NT 6.2; WOW64; Trident/7.0; rv:11.0) like Gecko,,https://repository.urosario.edu.co/,,1720741501504323590,,THUMBNAIL,2021-01-28T03:44:40.588Z,,,b9d8ddaf-92e4-4605-9ca0-ec3fda98a6c4
false,,view,,0,22a59086-44a8-427b-bd34-b12169d46ded,bfc0f06c-f690-43da-ad2b-b81f50268b8e,,,f40a68a6-b40d-4bad-a06f-eff063cb11a9,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 10; SM-A705MN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",,https://scholar.google.com.uy/,,1720741501504323591,,ORIGINAL,2021-01-28T03:44:54.446Z,,,b36c2e56-c1fc-4d0a-b69c-3bd9d2b30b60
false,,view,,2,badd2474-26c9-4ec0-83df-25aac684c174,,,,bfc0f06c-f690-43da-ad2b-b81f50268b8e,"a494128d-578d-4d1e-a68d-224c77daaac5,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 10; SM-A705MN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",,https://scholar.google.com.uy/,,1720741501504323592,,,2021-01-28T03:44:57.248Z,,,b36c2e56-c1fc-4d0a-b69c-3bd9d2b30b60
false,,view,,2,c7e8bd02-484b-4db1-8b4a-794728fff636,,,,1b86113f-5a02-47e8-aff1-f2f476bf54cd,613643f7-7039-4ae2-8191-5ce5cf0ebda8,,,,172.16.29.2,,172.16.29.2,,Unpaywall (http://unpaywall.org/; mailto:team@impactstory.org),,,,1720741501504323593,,,2021-01-28T02:15:44.653Z,,,fed6ef50-9ced-4543-a103-19392c0c9b77
false,,view,,0,d093dffb-876a-449f-bfb2-1bee589afb6a,1651c256-499a-4430-93a0-8bb3e89ba022,,,29881ee8-8f05-4196-912b-8f4107f5d059,"911b5033-fbee-4188-b1f8-48760405c3f4,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 8.1.0; 5041C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",,https://www.google.com/,,1720741501504323594,,ORIGINAL,2021-01-28T02:15:45.516Z,,,20591719-97a9-430b-96e0-ee4357d61a59
false,,view,,0,b7feffcd-4f94-42ef-9999-e5696b5edd60,1b86113f-5a02-47e8-aff1-f2f476bf54cd,,,139e5e62-6073-48a2-a2c0-3e77590b4d25,613643f7-7039-4ae2-8191-5ce5cf0ebda8,,,,172.16.29.2,,172.16.29.2,,Unpaywall (http://unpaywall.org/; mailto:team@impactstory.org),,,,1720741501504323595,,ORIGINAL,2021-01-28T02:15:51.237Z,,,fed6ef50-9ced-4543-a103-19392c0c9b77
false,,view,,0,b07e36e2-8e2d-4788-b12a-2340ac14d8e7,15738e81-bd70-465f-8532-7ccf90dba4a6,,,2fa31461-b144-4cca-88a6-ec8adbae32f8,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 9; MRD-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",,https://www.google.com/,,1720741501504323596,,ORIGINAL,2021-01-28T02:16:24.672Z,,,b9d8ddaf-92e4-4605-9ca0-ec3fda98a6c4
false,,view,,0,68dc160e-82f5-42fd-a6dc-ac6acd5239e8,86f25593-a956-4d72-8ca6-3154704eec4d,,,99ccabe0-9335-47bf-bcec-b10415dd94df,"f332f7b7-a17b-47cc-8f5d-c918cb120227,f696a1f3-cc9c-4a5d-96e1-033e2a6af89b,cc3c4709-65ee-4b90-a92b-c19ddd6405ca",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,https://www.google.com/,,1720741501505372160,,ORIGINAL,2021-01-28T02:16:29.49Z,,,ebf74924-99c3-4436-ae18-531f0c4890f9
false,,view,,0,1d992da7-0f38-48e7-ac52-12a28cc0f35d,9de4b393-b467-4b7a-9992-e07bdea653a8,,,b3fa3ac0-d44a-461c-8d9c-3de60117fa22,"1f2e070a-9705-454e-ab51-11b881c6591d,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,https://www.google.com/,,1720741501505372161,,ORIGINAL,2021-01-28T02:16:40.348Z,,,ddfad5ea-8dbf-4bb3-b129-bbeaa5eb73eb
false,,view,,0,133d1f3e-21c2-4276-b974-629b9936408e,a880ead6-b090-4e63-8807-71bc45e57387,,,aad1e992-7055-4ca7-843b-9531239e1f85,"ccac3cf8-9a7b-4a79-828f-4bad717f43de,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Linux; Android 10; moto g(9) play) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36",,https://www.google.com/,,1720741501505372162,,ORIGINAL,2021-01-28T02:16:41.92Z,,,ecdf1786-aef2-47fd-9788-dfc37d816227
false,,view,,2,08135940-2bd7-4f0a-b07e-5c87bef9840f,,,,07da1dce-31cf-4230-bb96-1d9ae2c5c4a1,613643f7-7039-4ae2-8191-5ce5cf0ebda8,,,,172.16.29.2,,172.16.29.2,,Unpaywall (http://unpaywall.org/; mailto:team@impactstory.org),,,,1720741501505372163,,,2021-01-28T02:16:45.074Z,,,fed6ef50-9ced-4543-a103-19392c0c9b77
false,,view,,0,ad50fa7c-b396-466c-812d-e39a2245e057,4b80df02-0039-4d57-80eb-291db05c11fb,,,d8c9058e-d919-43d5-bae7-b39657828610,"c82e6e10-9f4d-4d20-ac11-b5b8c5075dc9,8c410bc0-6fe9-4832-a1fe-6e6463bb8ff2",,,,172.16.29.2,,172.16.29.2,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.104 Safari/537.36",,https://www.google.com/,,1720741501505372164,,ORIGINAL,2021-01-28T02:16:54.388Z,,,5cefe0e3-110b-49f2-9016-faeba3c764e6
false,,view,,2,8ce18eca-1842-4962-adcd-33e08081d464,,,,6e56b4e7-afe2-4952-92de-78b8a522141c,613643f7-7039-4ae2-8191-5ce5cf0ebda8,,,,172.16.29.2,,172.16.29.2,,Unpaywall (http://unpaywall.org/; mailto:team@impactstory.org),,,,1720741501505372165,,,2021-01-28T02:16:58.995Z,,,fed6ef50-9ced-4543-a103-19392c0c9b77
false,,view,,0,f77586b9-711a-4284-b87f-7464ecd60278,a421272b-bf77-4d3b-8ba4-49d430c93e88,,,12b0ccd8-6475-411e-9872-0c4151ebe155,"72778ee9-194c-46d9-b6cb-1f514f068f5a,bd0725a3-060c-4c71-8ec4-1890d5025b68",,,,172.16.29.2,,172.16.29.2,,WhatsApp/2.21.11.3 i,,,,1720741501505372166,,ORIGINAL,2021-01-28T02:17:29.91Z,,,8553c6a6-2d9f-46d9-84f5-d3d7666da900
false,,view,,2,9effeb48-f01a-4e48-b9d7-eba87ac650d6,,,,6d178897-7275-418f-a614-65c4738db528,613643f7-7039-4ae2-8191-5ce5cf0ebda8,,,,172.16.29.2,,172.16.29.2,,Unpaywall (http://unpaywall.org/; mailto:team@impactstory.org),,,,1720741501505372167,,,2021-01-28T02:17:40.762Z,,,fed6ef50-9ced-4543-a103-19392c0c9b77
false,,view,,0,5e766b68-ba3a-402f-838f-536f8f6f9585,6d178897-7275-418f-a614-65c4738db528,,,a1211a2e-cd33-497b-b5e9-e44430f2445e,613643f7-7039-4ae2-8191-5ce5cf0ebda8,,,,172.16.29.2,,172.16.29.2,,Unpaywall (http://unpaywall.org/; mailto:team@impactstory.org),,,,1720741501505372168,,ORIGINAL,2021-01-28T02:17:47.697Z,,,fed6ef50-9ced-4543-a103-19392c0c9b77
