isBot,submitter,statistics_type,previousWorkflowStep,type,uid,owningItem,scopeType,sortBy,id,owningComm,owner,scopeId,workflowItemId,ip,query,dns,workflowStep,userAgent,actor,referrer,rpp,_version_,sortOrder,bundleName,time,page,epersonid,owningColl
false,,view,,2,f790f97e-0ca2-4cf3-90d3-d112b2a2ba66,,,,0221476f-a856-48d6-932a-59f161eb2528,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827331489801,,,2021-04-12T05:04:31.648Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,6444f7a2-995e-4299-9671-8af28d78f59a,,,,0221476f-a856-48d6-932a-59f161eb2528,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827331489802,,,2021-04-12T05:04:32.197Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,e8e5a6c3-424a-4a0d-adf8-30f2eea1bac9,,,,d33eadf4-1cbf-47e6-8a57-71d55da22cf3,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827331489803,,,2021-04-12T05:04:35.033Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,1aa1089d-5a76-4540-9833-76964a09b127,,,,d33eadf4-1cbf-47e6-8a57-71d55da22cf3,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827331489804,,,2021-04-12T05:04:35.614Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,596ff653-502c-4c00-9dd4-45bc5c6d055d,,,,6344a6b8-b52a-4cc5-a215-ecf6ab47b0d8,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827331489805,,,2021-04-12T05:04:38.666Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,f6352288-1e0f-439d-9dfe-99999fcaa0f0,,,,6344a6b8-b52a-4cc5-a215-ecf6ab47b0d8,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827332538368,,,2021-04-12T05:04:39.223Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,237121a3-0bfe-4d73-9287-ed5fa3f030b4,,,,a4fa5c67-74dd-43f7-a2ba-fe29a819a432,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827332538369,,,2021-04-12T05:04:41.429Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,b2a4d1ad-da05-4174-a6aa-b4eb51c4cf31,,,,a4fa5c67-74dd-43f7-a2ba-fe29a819a432,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827332538370,,,2021-04-12T05:04:42.027Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,0f544119-bd65-41ed-ac33-0a4152009f44,,,,f25658f1-d677-416b-8c28-17db7fb9260b,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827332538371,,,2021-04-12T05:04:44.894Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
false,,view,,2,2882f5e6-ba6a-4c01-be9d-183f106f634b,,,,f25658f1-d677-416b-8c28-17db7fb9260b,"a3185482-3f69-427b-bd76-df20190ba2fa,4781b956-4051-4cc6-9e62-0e70ae0398f2",,,,172.16.29.2,,172.16.29.2,,CyotekWebCopy/1.8 CyotekHTTP/2.0,,,,1720741827332538372,,,2021-04-12T05:04:45.485Z,,,381896ad-3f7a-4cc2-9026-3b2d20a23e95
